event_id,type_of_events
7154,"courses_training_or_mentoring"
7153,"courses_training_or_mentoring"
7152,"courses_training_or_mentoring"
7151,"courses_training_or_mentoring"
7150,"courses_training_or_mentoring"
7149,"courses_training_or_mentoring"
7148,"courses_training_or_mentoring"
7147,"courses_training_or_mentoring"
7146,"christian"
7145,"courses_training_or_mentoring"
7144,"courses_training_or_mentoring"
7143,"courses_training_or_mentoring"
7142,"courses_training_or_mentoring"
7141,"courses_training_or_mentoring"
7140,"courses_training_or_mentoring"
7139,"courses_training_or_mentoring"
7138,"courses_training_or_mentoring"
7137,"courses_training_or_mentoring"
7136,"courses_training_or_mentoring"
7135,"courses_training_or_mentoring"
7134,"courses_training_or_mentoring"
7133,"courses_training_or_mentoring"
7132,"courses_training_or_mentoring"
7131,"courses_training_or_mentoring"
7130,"courses_training_or_mentoring"
7129,"courses_training_or_mentoring"
7128,"courses_training_or_mentoring"
7127,"courses_training_or_mentoring"
7126,"courses_training_or_mentoring"
7125,"courses_training_or_mentoring"
7124,"courses_training_or_mentoring"
7123,"christian"
7122,"courses_training_or_mentoring"
7121,"courses_training_or_mentoring"
7120,"courses_training_or_mentoring"
7119,"courses_training_or_mentoring"
7118,"courses_training_or_mentoring"
7117,"courses_training_or_mentoring"
7116,"courses_training_or_mentoring"
7115,"courses_training_or_mentoring"
7114,"courses_training_or_mentoring"
7113,"courses_training_or_mentoring"
7112,"courses_training_or_mentoring"
7111,"courses_training_or_mentoring"
7110,"courses_training_or_mentoring"
7109,"courses_training_or_mentoring"
7108,"courses_training_or_mentoring"
7107,"courses_training_or_mentoring"
7106,"courses_training_or_mentoring"
7105,"courses_training_or_mentoring"
7104,"courses_training_or_mentoring"
7103,"courses_training_or_mentoring"
7102,"courses_training_or_mentoring"
7101,"courses_training_or_mentoring"
7100,"courses_training_or_mentoring"
7099,"courses_training_or_mentoring"
7098,"courses_training_or_mentoring"
7097,"courses_training_or_mentoring"
7096,"courses_training_or_mentoring"
7095,"courses_training_or_mentoring"
7094,"courses_training_or_mentoring"
7093,"courses_training_or_mentoring"
7092,"courses_training_or_mentoring"
7091,"courses_training_or_mentoring"
7090,"courses_training_or_mentoring"
7089,"courses_training_or_mentoring"
7088,"courses_training_or_mentoring"
7087,"courses_training_or_mentoring"
7086,"courses_training_or_mentoring"
7085,"courses_training_or_mentoring"
7084,"courses_training_or_mentoring"
7083,"courses_training_or_mentoring"
7082,"courses_training_or_mentoring"
7081,"courses_training_or_mentoring"
7080,"courses_training_or_mentoring"
7079,"courses_training_or_mentoring"
7078,"courses_training_or_mentoring"
7077,"courses_training_or_mentoring"
7076,"courses_training_or_mentoring"
7075,"courses_training_or_mentoring"
7074,"courses_training_or_mentoring"
7073,"courses_training_or_mentoring"
7072,"courses_training_or_mentoring"
7071,"courses_training_or_mentoring"
7070,"courses_training_or_mentoring"
7069,"courses_training_or_mentoring"
7068,"courses_training_or_mentoring"
7067,"courses_training_or_mentoring"
7066,"courses_training_or_mentoring"
7065,"courses_training_or_mentoring"
7064,"courses_training_or_mentoring"
7063,"courses_training_or_mentoring"
7062,"courses_training_or_mentoring"
7061,"courses_training_or_mentoring"
7060,"courses_training_or_mentoring"
7059,"courses_training_or_mentoring"
7058,"courses_training_or_mentoring"
7057,"courses_training_or_mentoring"
7056,"courses_training_or_mentoring"
7055,"courses_training_or_mentoring"
7054,"courses_training_or_mentoring"
7053,"courses_training_or_mentoring"
7052,"courses_training_or_mentoring"
7051,"courses_training_or_mentoring"
7050,"courses_training_or_mentoring"
7049,"courses_training_or_mentoring"
7048,"courses_training_or_mentoring"
7047,"courses_training_or_mentoring"
7046,"courses_training_or_mentoring"
7045,"courses_training_or_mentoring"
7044,"courses_training_or_mentoring"
7043,"courses_training_or_mentoring"
7042,"courses_training_or_mentoring"
7041,"courses_training_or_mentoring"
7040,"courses_training_or_mentoring"
7039,"courses_training_or_mentoring"
7038,"courses_training_or_mentoring"
7037,"courses_training_or_mentoring"
7036,"courses_training_or_mentoring"
7035,"courses_training_or_mentoring"
7034,"courses_training_or_mentoring"
7033,"courses_training_or_mentoring"
7032,"courses_training_or_mentoring"
7031,"courses_training_or_mentoring"
7030,"courses_training_or_mentoring"
7029,"courses_training_or_mentoring"
7028,"courses_training_or_mentoring"
7027,"courses_training_or_mentoring"
7026,"courses_training_or_mentoring"
7025,"courses_training_or_mentoring"
7024,"courses_training_or_mentoring"
7023,"courses_training_or_mentoring"
7022,"courses_training_or_mentoring"
7021,"courses_training_or_mentoring"
7020,"courses_training_or_mentoring"
7019,"courses_training_or_mentoring"
7018,"courses_training_or_mentoring"
7017,"courses_training_or_mentoring"
7016,"courses_training_or_mentoring"
7015,"courses_training_or_mentoring"
7014,"courses_training_or_mentoring"
7013,"courses_training_or_mentoring"
7012,"courses_training_or_mentoring"
7011,"courses_training_or_mentoring"
7010,"courses_training_or_mentoring"
7009,"courses_training_or_mentoring"
7008,"courses_training_or_mentoring"
7007,"courses_training_or_mentoring"
7006,"courses_training_or_mentoring"
7005,"courses_training_or_mentoring"
7004,"courses_training_or_mentoring"
7003,"courses_training_or_mentoring"
7002,"courses_training_or_mentoring"
7001,"courses_training_or_mentoring"
7000,"courses_training_or_mentoring"
6999,"courses_training_or_mentoring"
6998,"courses_training_or_mentoring"
6997,"christian"
6996,"courses_training_or_mentoring"
6995,"christian"
6994,"courses_training_or_mentoring"
6993,"christian"
6992,"courses_training_or_mentoring"
6991,"courses_training_or_mentoring"
6990,"courses_training_or_mentoring"
6989,"courses_training_or_mentoring"
6988,"courses_training_or_mentoring"
6987,"courses_training_or_mentoring"
6986,"christian"
6985,"courses_training_or_mentoring"
6984,"courses_training_or_mentoring"
6983,"christian"
6982,"courses_training_or_mentoring"
6981,"christian"
6980,"christian"
6979,"courses_training_or_mentoring"
6978,"courses_training_or_mentoring"
6977,"other"
6976,"courses_training_or_mentoring"
6975,"courses_training_or_mentoring"
6974,"courses_training_or_mentoring"
6973,"courses_training_or_mentoring"
6972,"courses_training_or_mentoring"
6971,"christian"
6970,"courses_training_or_mentoring"
6969,"courses_training_or_mentoring"
6968,"courses_training_or_mentoring"
6967,"christian"
6966,"courses_training_or_mentoring"
6965,"courses_training_or_mentoring"
6964,"courses_training_or_mentoring"
6963,"courses_training_or_mentoring"
6962,"courses_training_or_mentoring"
6961,"courses_training_or_mentoring"
6960,"courses_training_or_mentoring"
6959,"christian"
6958,"courses_training_or_mentoring"
6957,"christian"
6956,"courses_training_or_mentoring"
6955,"courses_training_or_mentoring"
6954,"courses_training_or_mentoring"
6953,"courses_training_or_mentoring"
6952,"courses_training_or_mentoring"
6951,"courses_training_or_mentoring"
6950,"christian"
6949,"christian"
6948,"christian"
6947,"christian"
6946,"christian"
6945,"courses_training_or_mentoring"
6944,"courses_training_or_mentoring"
6943,"courses_training_or_mentoring"
6942,"courses_training_or_mentoring"
6941,"courses_training_or_mentoring"
6940,"courses_training_or_mentoring"
6939,"courses_training_or_mentoring"
6938,"courses_training_or_mentoring"
6936,"courses_training_or_mentoring"
6935,"christian"
6934,"christian"
6933,"courses_training_or_mentoring"
6932,"courses_training_or_mentoring"
6931,"christian"
6930,"christian"
6929,"courses_training_or_mentoring"
6928,"christian"
6927,"courses_training_or_mentoring"
6926,"courses_training_or_mentoring"
6925,"courses_training_or_mentoring"
6924,"courses_training_or_mentoring"
6923,"other"
6922,"courses_training_or_mentoring"
6921,"courses_training_or_mentoring"
6920,"courses_training_or_mentoring"
6919,"courses_training_or_mentoring"
6918,"courses_training_or_mentoring"
6917,"christian"
6916,"courses_training_or_mentoring"
6915,"courses_training_or_mentoring"
6914,"courses_training_or_mentoring"
6913,"courses_training_or_mentoring"
6912,"courses_training_or_mentoring"
6911,"courses_training_or_mentoring"
6910,"christian"
6909,"courses_training_or_mentoring"
6908,"christian"
6907,"courses_training_or_mentoring"
6906,"christian"
6905,"courses_training_or_mentoring"
6904,"courses_training_or_mentoring"
6903,"courses_training_or_mentoring"
6902,"christian"
6901,"courses_training_or_mentoring"
6900,"courses_training_or_mentoring"
6899,"courses_training_or_mentoring"
6898,"christian"
6897,"courses_training_or_mentoring"
6896,"courses_training_or_mentoring"
6895,"courses_training_or_mentoring"
6894,"christian"
6893,"courses_training_or_mentoring"
6892,"courses_training_or_mentoring"
6891,"courses_training_or_mentoring"
6890,"courses_training_or_mentoring"
6889,"courses_training_or_mentoring"
6888,"courses_training_or_mentoring"
6887,"courses_training_or_mentoring"
6886,"courses_training_or_mentoring"
6885,"courses_training_or_mentoring"
6884,"courses_training_or_mentoring"
6883,"courses_training_or_mentoring"
6882,"courses_training_or_mentoring"
6881,"christian"
6880,"christian"
6879,"christian"
6878,"courses_training_or_mentoring"
6877,"courses_training_or_mentoring"
6876,"courses_training_or_mentoring"
6875,"courses_training_or_mentoring"
6874,"courses_training_or_mentoring"
6873,"courses_training_or_mentoring"
6872,"christian"
6871,"courses_training_or_mentoring"
6870,"courses_training_or_mentoring"
6869,"courses_training_or_mentoring"
6868,"courses_training_or_mentoring"
6867,"courses_training_or_mentoring"
6866,"courses_training_or_mentoring"
6865,"courses_training_or_mentoring"
6864,"courses_training_or_mentoring"
6863,"courses_training_or_mentoring"
6862,"courses_training_or_mentoring"
6861,"courses_training_or_mentoring"
6860,"courses_training_or_mentoring"
6859,"courses_training_or_mentoring"
6858,"courses_training_or_mentoring"
6857,"christian"
6856,"courses_training_or_mentoring"
6855,"courses_training_or_mentoring"
6854,"courses_training_or_mentoring"
6853,"courses_training_or_mentoring"
6852,"christian"
6851,"courses_training_or_mentoring"
6850,"courses_training_or_mentoring"
6849,"courses_training_or_mentoring"
6848,"courses_training_or_mentoring"
6847,"courses_training_or_mentoring"
6846,"courses_training_or_mentoring"
6845,"courses_training_or_mentoring"
6844,"courses_training_or_mentoring"
6843,"courses_training_or_mentoring"
6842,"courses_training_or_mentoring"
6841,"courses_training_or_mentoring"
6840,"courses_training_or_mentoring"
6839,"christian"
6838,"courses_training_or_mentoring"
6837,"courses_training_or_mentoring"
6836,"courses_training_or_mentoring"
6835,"courses_training_or_mentoring"
6834,"christian"
6833,"courses_training_or_mentoring"
6832,"christian"
6831,"courses_training_or_mentoring"
6830,"courses_training_or_mentoring"
6829,"courses_training_or_mentoring"
6828,"courses_training_or_mentoring"
6827,"courses_training_or_mentoring"
6826,"christian"
6825,"courses_training_or_mentoring"
6824,"courses_training_or_mentoring"
6823,"courses_training_or_mentoring"
6822,"christian"
6821,"courses_training_or_mentoring"
6820,"courses_training_or_mentoring"
6819,"courses_training_or_mentoring"
6818,"courses_training_or_mentoring"
6817,"courses_training_or_mentoring"
6816,"courses_training_or_mentoring"
6815,"courses_training_or_mentoring"
6814,"courses_training_or_mentoring"
6813,"courses_training_or_mentoring"
6812,"christian"
6811,"courses_training_or_mentoring"
6810,"courses_training_or_mentoring"
6809,"christian"
6808,"courses_training_or_mentoring"
6807,"courses_training_or_mentoring"
6806,"courses_training_or_mentoring"
6805,"courses_training_or_mentoring"
6804,"christian"
6803,"christian"
6802,"courses_training_or_mentoring"
6801,"christian"
6800,"other"
6799,"courses_training_or_mentoring"
6798,"courses_training_or_mentoring"
6797,"courses_training_or_mentoring"
6796,"courses_training_or_mentoring"
6795,"courses_training_or_mentoring"
6794,"courses_training_or_mentoring"
6793,"courses_training_or_mentoring"
6792,"courses_training_or_mentoring"
6791,"christian"
6790,"christian"
6789,"christian"
6788,"christian"
6787,"courses_training_or_mentoring"
6786,"courses_training_or_mentoring"
6785,"courses_training_or_mentoring"
6784,"courses_training_or_mentoring"
6783,"courses_training_or_mentoring"
6782,"courses_training_or_mentoring"
6781,"courses_training_or_mentoring"
6780,"courses_training_or_mentoring"
6779,"courses_training_or_mentoring"
6778,"courses_training_or_mentoring"
6777,"courses_training_or_mentoring"
6776,"courses_training_or_mentoring"
6775,"courses_training_or_mentoring"
6774,"christian"
6773,"courses_training_or_mentoring"
6772,"courses_training_or_mentoring"
6771,"courses_training_or_mentoring"
6770,"courses_training_or_mentoring"
6769,"christian"
6768,"courses_training_or_mentoring"
6767,"courses_training_or_mentoring"
6766,"courses_training_or_mentoring"
6765,"courses_training_or_mentoring"
6764,"courses_training_or_mentoring"
6763,"christian"
6762,"courses_training_or_mentoring"
6761,"christian"
6760,"christian"
6759,"courses_training_or_mentoring"
6758,"christian"
6757,"courses_training_or_mentoring"
6756,"courses_training_or_mentoring"
6755,"courses_training_or_mentoring"
6754,"courses_training_or_mentoring"
6753,"courses_training_or_mentoring"
6752,"other"
6751,"courses_training_or_mentoring"
6750,"courses_training_or_mentoring"
6749,"courses_training_or_mentoring"
6748,"courses_training_or_mentoring"
6747,"courses_training_or_mentoring"
6746,"courses_training_or_mentoring"
6745,"courses_training_or_mentoring"
6744,"courses_training_or_mentoring"
6743,"courses_training_or_mentoring"
6742,"courses_training_or_mentoring"
6741,"courses_training_or_mentoring"
6740,"courses_training_or_mentoring"
6739,"courses_training_or_mentoring"
6738,"courses_training_or_mentoring"
6737,"courses_training_or_mentoring"
6736,"christian"
6735,"courses_training_or_mentoring"
6734,"courses_training_or_mentoring"
6733,"christian"
6732,"courses_training_or_mentoring"
6731,"courses_training_or_mentoring"
6730,"courses_training_or_mentoring"
6729,"courses_training_or_mentoring"
6728,"courses_training_or_mentoring"
6727,"courses_training_or_mentoring"
6726,"courses_training_or_mentoring"
6725,"courses_training_or_mentoring"
6724,"other"
6723,"courses_training_or_mentoring"
